Source,Price,Location,Sqm,Rooms
Domiporta,'5 200',Szczecin,90,4
Domiporta,'1 450',Szczecin,46,1
Domiporta,'6 000',Szczecin,58,2
Domiporta,'3 990',Szczecin,70,3
Domiporta,'5 300',Szczecin,55,2
Domiporta,'Zapytaj o c',Wałbrzych,68,3
Domiporta,'4 500',Gliwice,84,3
Domiporta,'3 200',Łódź,67,2
Domiporta,'Zapytaj o c',Poznań,115.90,5
Domiporta,'Zapytaj o c',Konstancin-Jeziorna,125.12,5
Domiporta,'Zapytaj o c',Białystok,64,3
Domiporta,'2 000',Warszawa,36,2
Domiporta,'2 250',Warszawa,28,1
Domiporta,'2 000',Warszawa,61,2
Domiporta,'3 500',Legnica,63.20,2
Domiporta,'500',Kraków,61.70,3
Domiporta,'2 000',Kraków,117,3
Domiporta,'2 000',Toruń,49,2
Domiporta,'2 500',Warszawa,85,4
Domiporta,'3 900',Łódź,73.79,3
Domiporta,'2 400',Włocławek,18,1
Domiporta,'2 850',Włocławek,31,2
Domiporta,'3 900',Kraków,52,2
Domiporta,'2 850',Kielce,56,3
Domiporta,'2 950',Gdańsk,69.82,4
Domiporta,'3 999',Warszawa,38,2
Domiporta,'1 550',Kwidzyn,50,2
Domiporta,'4 200',Szczecin,54.20,2
Domiporta,'5 000',Gliwice,71.10,3
Domiporta,'1 900',Warszawa,90,4
Domiporta,'3 200',Warszawa,47,2
Domiporta,'3 000',Bydgoszcz,44,2
Domiporta,'5 100',Ząbkowice Śląski,36.70,2
Domiporta,'2 500',Gdańsk,42,2
Domiporta,'3 800',Gdynia,193.20,6
Domiporta,'8 000',Borkowo,46,2
Domiporta,'2 000',Borkowo,40,2
Domiporta,'10 000',Borkowo,50,3
Domiporta,'3 000',Kołobrzeg,47.40,2
Domiporta,'1 500',Poznań,89,4
Domiporta,'3 000',Warszawa,160,5
Domiporta,'3 950',Łódź,67.09,3
Domiporta,'1 600',Łódź,71,3
Domiporta,'4 200',Warszawa,52.20,2
Domiporta,'3 300',Warszawa,47,2
Domiporta,'1 500',Warszawa,48,2
Domiporta,'2 400',Katowice,47,2
Domiporta,'2 800',Kraków,68,2
Domiporta,'10 000',Warszawa,45,2
Domiporta,'3 950',Katowice,32.04,1
Domiporta,'1 800',Świętochłowice,33.63,1
Domiporta,'1 500',Katowice,60,2
Domiporta,'3 000',Warszawa,55.54,2
Domiporta,'14 000',Poznań,60,2
Domiporta,'2 500',Warszawa,63,2
Domiporta,'2 000',Warszawa,60,2
Domiporta,'2 000',Świdnic,45,2
Domiporta,'3 000',Białystok,63,3
Domiporta,'3 000',Poznań,112,4
Domiporta,'19 000',Warszawa,114,3
Domiporta,'3 600',Warszawa,55,2
Domiporta,'3 300',Poznań,80,2
Domiporta,'3 200',Warszawa,86.55,4
Domiporta,'4 500',Wrocław,55,2
Domiporta,'2 500',Warszawa,38,2
Domiporta,'2 400',Elbląg,33.39,1
Domiporta,'4 300',Elbląg,52,2
Domiporta,'3 400',Elbląg,67,3
Domiporta,'260',Elbląg,67,3
Domiporta,'235',Domasław,58,3
Domiporta,'2 200',Katowic,46.60,2
Domiporta,'4 700',Warszawa,71,3
Domiporta,'6 500',Gliwice,71,3
Domiporta,'4 300',Kraków,60,2
Domiporta,'4 700',Siemianowice Śląskie,70,2
Domiporta,'1 800',Toru,57,4
Domiporta,'2 000',Kraków,42,2
Domiporta,'5 000',Bydgoszcz,126,5
Domiporta,'7 500',Kraków,91,4
Domiporta,'2 500',Gdynia,193.40,5
Domiporta,'4 000',Szczecin,85,3
Domiporta,'4 755',Warszawa,60,2
Domiporta,'4 500',Częstochowa,55,2
Domiporta,'2 600',Piotrków Trybunalski,76.82,3
Domiporta,'1 200',Warszawa,64,3
Domiporta,'2 300',Rzeszów,89.97,5
Domiporta,'4 700',Tomaszów Mazowiecki,53.35,2
Domiporta,'4 700',Warszawa,42,2
Domiporta,'4 300',Warszawa,57.19,2
Domiporta,'2 000',Kąty Wrocławskie,82,3
Domiporta,'7 200',Warszawa,51,2
Domiporta,'2 500',Warszawa,86,3
Domiporta,'2 500',Warszawa,50.45,2
Domiporta,'1 900',Płochocin,100,2
Domiporta,'2 200',Warszawa,45,2
Domiporta,'3 100',Warszawa,45.60,2
Domiporta,'4 000',Katowice,34.64,1
Domiporta,'12 000',Tomaszów Mazowiecki,46.70,2
Domiporta,'14 000',Warszawa,62,3
Domiporta,'3 500',Gdańsk,52.47,3
Domiporta,'5 500',Poznań,46,2
Domiporta,'2 000',Warszawa,85.60,3
Domiporta,'3 500',Tczew,31.70,1
Domiporta,'2 600',Warszawa,47.95,2
Domiporta,'4 000',Olsztyn,38,2
Domiporta,'1 400',Olsztyn,40,2
Domiporta,'2 700',Warszawa,140,4
Domiporta,'2 990',Kraków,22,1
Domiporta,'4 000',Warszawa,56,2
Domiporta,'5 000',Warszawa,43,1
Domiporta,'5 289',Gdynia,100,3
Domiporta,'2 600',Płock,57.38,3
Domiporta,'3 300',Warszawa,87,3
Domiporta,'3 200',Grudziądz,42.48,1
Domiporta,'3 500',Gdynia,44,2
Domiporta,'1 500',Kraków,103,3
Domiporta,'1 500',Grudziądz,66.70,2
Domiporta,'5 000',Kielce,133.34,5
Domiporta,'2 600',Warszawa,119,4
Domiporta,'2 000',Warszawa,79,3
Domiporta,'4 450',Gdynia,20,1
Domiporta,'1 500',Bydgoszcz,55,2
Domiporta,'3 200',Piaseczno,67,3
Domiporta,'2 000',Warszawa,47.50,2
Domiporta,'2 000',Warszawa,68,3
Domiporta,'17 000',Byto,66.50,3
Domiporta,'2 600',Warszawa,82,3
Domiporta,'4 800',Włocławek,50,2
Domiporta,'3 700',Gdańsk,46,2
Domiporta,'15 000',Gdynia,51,2
Domiporta,'2 200',Gdynia,50,2
Domiporta,'4 000',Ustk,100,3
Domiporta,'1 300',Warszawa,49,2
Domiporta,'2 000',Legionowo,76.50,3
Domiporta,'5 800',Kraków,90,4
Domiporta,'2 000',Toruń,49,2
Domiporta,'4 250',Wrocław,60,3
Domiporta,'12 000',Wrocła,128,5
Domiporta,'3 800',Warszawa,81,3
Domiporta,'1 950',Warszawa,60,2
Domiporta,'1 900',Żółkiewka-Osad,150,5
Domiporta,'2 900',Warszawa,53,2
Domiporta,'5 000',Pszczyn,53.51,2
Domiporta,'2 900',Włocławek,47,2
Domiporta,'2 550',Gdańsk,46,2
Domiporta,'4 530',Warszawa,64,3
Domiporta,'1 000',Warszawa,60,2
Domiporta,'3 000',Warszawa,55,2
Domiporta,'3 700',Kielce,53.69,3
Domiporta,'3 600',Włocławek,122,3
Domiporta,'4 500',Wrocław,50,2
Domiporta,'3 200',Nowa Iwiczna,54,2
Domiporta,'4 200',Świnoujści,29.06,1
Domiporta,'3 800',Łódź,35.50,2
Domiporta,'1 500',Warszawa,120,4
Domiporta,'5 800',Warszawa,119,5
Domiporta,'5 000',Łódź,38,2
Domiporta,'7 500',Warszawa,36,1
Domiporta,'4 000',Łomża,61,2
Domiporta,'2 000',Łomża,57,2
Domiporta,'3 300',Brodnic,65,3
Domiporta,'2 300',Warszawa,100,4
Domiporta,'2 500',Poznań,62,2
Domiporta,'3 399',Dąbrowa Górnicza,20,1
Domiporta,'3 300',Włocławek,62,3
Domiporta,'6 000',Świnoujści,35.27,2
Domiporta,'4 500',Augustów,67,3
Domiporta,'3 500',Włocławek,39,2
Domiporta,'3 200',Katowice,46,2
Domiporta,'3 800',Katowice,57,3
Domiporta,'2 500',Ustronie Morskie,30,2
Domiporta,'2 200',Łódź,115.33,4
Domiporta,'1 900',Białystok,52,3
Domiporta,'7 000',Warszawa,73,3
Domiporta,'7 200',Warszawa,104,4
Domiporta,'1 500',Warszawa,120,3
Domiporta,'4 200',Warszawa,121,3
Domiporta,'2 000',Włocławek,50,1
Domiporta,'1 700',Włocławek,60,4
Domiporta,'1 300',Warszawa,61,3
Domiporta,'5 500',Łódź,71.51,3
Domiporta,'3 500',Lubi,40,2
Domiporta,'1 650',Warszawa,58,2
Domiporta,'2 500',Krosno,56.29,3
Domiporta,'2 460',Warszaw,23.50,1
Domiporta,'2 200',Gniezno,48.06,2
Domiporta,'1 600',Łódź,30,1
Domiporta,'2 500',Siemianowice Śląskie,48.20,2
Domiporta,'2 700',Włocławek,35,2
Domiporta,'550',Warszawa,120,4
Domiporta,'5 000',Chełm,49,2
Domiporta,'2 000',Kraków,55,1
Domiporta,'5 000',Warszawa,226,4
Domiporta,'7 000',Warszawa,55,2
Domiporta,'12 000',Gdańsk,70,3
Domiporta,'14 000',Iław,90,4
Domiporta,'1 000',Warszawa,47,2
Domiporta,'600',Strzałkow,140,4
Domiporta,'4 500',Warszawa,46,2
Domiporta,'3 000',Warszawa,60,2
Domiporta,'2 200',Tomaszów Mazowieck,51.50,2
Domiporta,'3 850',Rzeszów,168,4
Domiporta,'2 000',Warszawa,128,4
Domiporta,'2 300',Tarnów,51,2
Domiporta,'1 500',Warszawa,62,3
Domiporta,'1 300',Warszawa,74,3
Domiporta,'1 300',Warszawa,77,3
Domiporta,'1 800',Toruń,28,1
Domiporta,'14 000',Warszawa,56,2
Domiporta,'1 200',Warszawa,164,4
Domiporta,'3 200',Rzeszów,105,4
Domiporta,'16 000',Warszawa,109,3
Domiporta,'4 800',Katowice,35,1
Domiporta,'3 700',Katowice,35.57,1
Domiporta,'2 000',Rzeszów,37,1
Domiporta,'3 000',Mysłowice,43.10,1
Domiporta,'2 300',Mysłowice,45,1
Domiporta,'3 800',Świętochłowice,30.96,1
Domiporta,'4 300',Katowice,13.90,1
Domiporta,'1 500',Warszawa,80,3
Domiporta,'8 000',Warszawa,110.60,4
Domiporta,'6 000',Sopot,41,1
Domiporta,'1 750',Rzeszów,57,3
Domiporta,'4 400',Warszawa,40,2
Domiporta,'4 670',Warszawa,70,3
Domiporta,'4 500',Warszawa,79.02,3
Domiporta,'1 500',Szczecin,36,2
Domiporta,'4 500',Katowice,53,3
Domiporta,'14 000',Bydgoszcz,38,2
Domiporta,'2 700',Warszawa,77,3
Domiporta,'8 000',Warszawa,54,2
Domiporta,'294',Warszawa,50,2
Domiporta,'299',Bydgoszcz,29,1
Domiporta,'1 300',Poznań,31,1
Domiporta,'405',Warszawa,130,3
Domiporta,'423',Bydgoszcz,50,2
Domiporta,'217',Kielce,44.30,2
Domiporta,'129',Łódź,63,2
Domiporta,'8 000',Gdańsk,143,2
Domiporta,'12 000',Warszawa,60.39,3
Domiporta,'2 500',Warszawa,81,4
Domiporta,'1 300',Warszawa,55,2
Domiporta,'4 900',Katowice,73,2
Domiporta,'4 420',Szczecin,48.20,2
Domiporta,'6 500',Szczecin,95.03,5
Domiporta,'1 800',Gdańsk,96,4
Domiporta,'2 800',Warszawa,81,3
Domiporta,'1 400',Opole,66.75,3
Domiporta,'4 000',Łódź,37.02,1
Domiporta,'2 800',Warszawa,36,2
Domiporta,'2 700',Warszawa,164,4
Domiporta,'1 100',Kielce,35,2
Domiporta,'1 500',Olsztyn,46.47,2
Domiporta,'8 000',Gdańsk,71.20,3
Domiporta,'1 950',Katowice,73,2
Domiporta,'2 590',Łódź,30,2
Domiporta,'2 000',Białystok,38,2
Domiporta,'11 000',Warszawa,89,4
Domiporta,'4 550',Zabrze,55,2
Domiporta,'6 000',Łódź,34,2
Domiporta,'2 690',Łódź,53,3
Domiporta,'2 800',Łódź,32.21,1
Domiporta,'2 150',Chorzów,73,4
Domiporta,'2 500',Poznań,43.60,2
Domiporta,'15 000',Szczecin,83.98,4
Domiporta,'7 500',Warszawa,92,5
Domiporta,'3 500',Wrocław,100.95,4
Domiporta,'1 700',Warszawa,36,2
Domiporta,'2 300',Poznań,47,2
Domiporta,'14 000',Kraków,64,3
Domiporta,'1 200',Kraków,111,3
Domiporta,'1 899',Warszawa,52,2
Domiporta,'10 000',Wrocław,107,4
Domiporta,'2 800',Bielaw,120,6
Domiporta,'2 100',Warszawa,55.42,3
Domiporta,'1 800',Bydgoszcz,37.76,2
Domiporta,'6 000',Bydgoszcz,49,2
Domiporta,'2 200',Warszawa,38,2
Domiporta,'2 000',Wrocław,38,1
Domiporta,'1 900',Warszawa,88.14,3
Domiporta,'1 200',Warszawa,330,5
Domiporta,'1 900',Warszawa,49.36,2
Domiporta,'1 600',Warszawa,138,3
Domiporta,'3 000',Toruń,90,4
Domiporta,'7 000',Warszawa,39,2
Domiporta,'7 000',Radomsk,46,2
Domiporta,'4 000',Białystok,25,1
Domiporta,'2 500',Warszawa,63,3
Domiporta,'15 000',Warszawa,37,2
Domiporta,'6 500',Warszawa,47,2
Domiporta,'5 000',Warszawa,115,3
Domiporta,'10 000',Warszawa,65,3
Domiporta,'1 000',Warszawa,93,3
Domiporta,'3 500',Warszawa,61.30,2
Domiporta,'2 500',Warszawa,51,2
Domiporta,'3 000',Warszawa,75,3
Domiporta,'3 800',Warszawa,45,2
Domiporta,'2 500',Warszawa,75,3
Domiporta,'7 500',Warszawa,100,3
Domiporta,'40 000',Warszawa,120,3
Domiporta,'3 900',Budzy,55.39,2
Domiporta,'5 800',Warszawa,41,2
Domiporta,'3 000',Warszawa,140,4
Domiporta,'2 800',Warszawa,69,2
Domiporta,'1 200',Warszawa,14,0
Domiporta,'1 800',Warszawa,52,2
Domiporta,'3 590',Opole,67.02,3
Domiporta,'2 500',Rychta,59.80,2
Domiporta,'2 650',Katowice,210,6
Domiporta,'5 100',Ostrowiec Świętokrzysk,48,2
Domiporta,'3 400',Łódź,90,3
Domiporta,'5 400',Łódź,53,3
Domiporta,'2 999',Warszawa,96,3
Domiporta,'3 000',Międzyzdroje,38,1
Domiporta,'4 500',Warszawa,80,3
Domiporta,'2 500',Gdynia,161.70,4
Domiporta,'2 800',Pabianice,41,2
Domiporta,'6 000',Częstochowa,35,1
Domiporta,'6 500',Warszawa,85,3
Domiporta,'1 400',Piotrków Trybunalski,64.14,3
Domiporta,'4 000',Białe Błot,74,2
Domiporta,'7 000',Wrocław,80.68,2
Domiporta,'10 000',Gniechowic,70,3
Domiporta,'220',Gdynia,50,2
Domiporta,'4 200',Manilva,102,3
Domiporta,'3 500',Warszawa,66,3
Domiporta,'1 400',Nowe Jaroszowice,50,2
Domiporta,'8 300',Nowe Jaroszowice,75,3
Domiporta,'1 500',Szczecin,71.65,3
Domiporta,'2 400',Warszawa,102,4
Domiporta,'1 800',Katowice,62,3
Domiporta,'7 500',Namysłó,60,4
Domiporta,'2 500',Pabianic,50,2
Domiporta,'4 650',Warszawa,187,5
Domiporta,'9 500',Warszawa,88,3
Domiporta,'1 200',Świebodzice,28.50,1
Domiporta,'1 850',Katowice,72,3
Domiporta,'6 000',Warszawa,200,5
Domiporta,'2 200',Warszawa,49,2
Domiporta,'2 850',Warszawa,51,2
Domiporta,'6 200',Bolesławiec,75,3
Domiporta,'6 500',Warszawa,75,4
Domiporta,'2 800',Warszawa,56,2
Domiporta,'4 725',Sopot,70,1
Domiporta,'7 300',Konin,45.50,3
Domiporta,'3 500',Toruń,39,2
Domiporta,'4 000',Gdańsk,115,3
Domiporta,'3 800',Gdańsk,70,3
Domiporta,'6 000',Wrocław,170,4
Domiporta,'3 200',Łódź,89.75,3
Domiporta,'600',Katowice,57.70,2
Domiporta,'1 500',Wrocław,219.60,5
Domiporta,'15 000',Gliwice,48,2
Domiporta,'7 500',Warszawa,50,2
Domiporta,'1 965',Warszawa,45,2
Domiporta,'5 500',Katowice,50,2
Domiporta,'12 000',Ustro,44.21,2
Domiporta,'3 200',Warszawa,35,1
Domiporta,'8 000',Warszawa,162,4
Domiporta,'4 500',Warszawa,165,5
Domiporta,'6 300',Warszawa,87.60,2
Domiporta,'3 700',Warszawa,96,4
Domiporta,'5 500',Warszawa,100,3
Domiporta,'1 000',Warszawa,40,2
Domiporta,'2 000',Warszawa,93.20,3
Domiporta,'10 000',Warszawa,88,3
Domiporta,'5 000',Warszawa,70,2
Domiporta,'13 000',Warszawa,91,4
Domiporta,'4 200',Warszawa,112,3
Domiporta,'2 700',Warszawa,57,2
Domiporta,'16 900',Warszawa,47,2
Domiporta,'1 900',Warszawa,55,2
Domiporta,'3 500',Warszawa,41.50,2
Domiporta,'7 000',Warszawa,36,2
Domiporta,'2 200',Warszawa,56,2
Domiporta,'2 000',Warszawa,46,2
Domiporta,'2 200',Warszawa,80,3
Domiporta,'8 000',Warszawa,54,2
Domiporta,'12 500',Warszawa,48,2
Domiporta,'4 500',Warszawa,100,2
Domiporta,'4 500',Warszawa,42,2
Domiporta,'6 000',Warszawa,42,2
Domiporta,'3 400',Warszawa,75,3
Domiporta,'4 000',Warszawa,78,3
Domiporta,'5 000',Warszawa,41,2
Domiporta,'6 000',Warszawa,51,2
Domiporta,'5 700',Warszawa,60,2
Domiporta,'8 500',Warszawa,155,4
Domiporta,'3 300',Warszawa,100,3
Domiporta,'3 500',Warszawa,103,3
Domiporta,'3 990',Warszawa,55,2
Domiporta,'2 800',Warszawa,70,2
Domiporta,'2 700',Warszawa,87.60,2
Domiporta,'3 000',Warszawa,70,2
Domiporta,'2 200',Warszawa,82.50,3
Domiporta,'3 500',Warszawa,50,2
Domiporta,'2 300',Warszawa,64,2
Domiporta,'2 600',Warszawa,86,3
Domiporta,'6 900',Warszawa,60,3
Domiporta,'2 500',Warszawa,90,3
Domiporta,'2 500',Warszawa,50,2
Domiporta,'3 900',Warszawa,270,4
Domiporta,'6 000',Warszawa,23,1
Domiporta,'2 420',Warszawa,25,1
Domiporta,'3 000',Warszawa,50,2
Domiporta,'4 100',Warszawa,177,4
Domiporta,'8 500',Warszawa,56,2
Domiporta,'8 000',Warszawa,58.30,2
Domiporta,'5 000',Warszawa,40,2
Domiporta,'3 650',Warszawa,54,2
Domiporta,'5 800',Warszawa,72,3
Domiporta,'3 460',Warszawa,90,3
Domiporta,'3 600',Warszawa,63,3
Domiporta,'3 200',Warszawa,44,2
Domiporta,'2 500',Warszawa,58,2
Domiporta,'3 300',Warszawa,64,2
Domiporta,'6 000',Warszawa,27,1
Domiporta,'3 500',Warszawa,80,3
Domiporta,'7 500',Warszawa,53,2
Domiporta,'4 500',Warszawa,57,2
Domiporta,'16 000',Warszawa,51,2
Domiporta,'2 200',Warszawa,50,2
Domiporta,'2 150',Warszawa,150,6
Domiporta,'3 700',Warszawa,43,1
Domiporta,'8 500',Katowice,46,2
Domiporta,'3 200',Olsztyn,42,2
Domiporta,'3 700',Warszawa,79,3
Domiporta,'3 000',Warszawa,32,1
Domiporta,'2 990',Warszawa,45.50,2
Domiporta,'3 000',Częstochowa,30,1
Domiporta,'5 500',Warszawa,65.44,2
Domiporta,'3 000',Elbląg,44,2
Domiporta,'4 500',Warszawa,241,5
Domiporta,'2 950',Łódź,73.07,3
Domiporta,'2 500',Gdańsk,69,3
Domiporta,'2 500',Warszawa,96,3
Domiporta,'4 400',Warszawa,54,2
Domiporta,'3 800',Warszawa,57,2
Domiporta,'3 000',Toru,48,2
Domiporta,'3 100',Rzeszów,70.61,2
Domiporta,'3 000',Warszawa,62,2
Domiporta,'6 250',Kraków,65,3
Domiporta,'2 800',Katowice,117,3
Domiporta,'3 900',Warszawa,91,5
Domiporta,'2 000',Kraków,60,2
Domiporta,'5 900',Warszawa,52,2
Domiporta,'3 500',Częstochowa,67,2
Domiporta,'3 200',Warszawa,52,2
Domiporta,'1 700',Warszawa,38,2
Domiporta,'6 300',Toruń,46,2
Domiporta,'1 300',Nowe Jaroszowic,66,2
Domiporta,'15 000',Nowe Jaroszowic,50,2
Domiporta,'6 000',Warszawa,120,4
Domiporta,'5 000',Warszawa,53,2
Domiporta,'7 500',Warszawa,135,3
Domiporta,'5 000',Poznań,65,2
Domiporta,'5 500',Warszawa,150,4
Domiporta,'2 000',Warszawa,61,3
Domiporta,'2 000',Warszawa,57,2
Domiporta,'3 500',Warszawa,58,2
Domiporta,'3 900',Szczecin,61,2
Domiporta,'6 500',Rypi,68,4
Domiporta,'6 000',Poznań,74,4
Domiporta,'3 000',Warszawa,72,3
Domiporta,'4 200',Bydgoszcz,39,2
Domiporta,'2 150',Włocławek,47,2
Domiporta,'4 000',Katowice,41,2
Domiporta,'3 700',Piekary Śląski,63.64,2
Domiporta,'2 200',Warszawa,55,2
Domiporta,'3 500',Warszawa,165,4
Domiporta,'2 500',Szczecin,24,1
Domiporta,'11 800',Katowice,29,1
Domiporta,'7 000',Kraków,217,4
Domiporta,'6 900',Kielce,41.80,2
Domiporta,'2 188',Tarnó,79,4
Domiporta,'16 000',Chojnice,59.40,2
Domiporta,'4 500',Eł,120,4
Domiporta,'3 500',Gdynia,40,2
Domiporta,'3 900',5,80,3
Domiporta,'3 000',Warszawa,62,3
Domiporta,'2 000',Głogów,67,3
Domiporta,'3 900',Warszawa,80,3
Domiporta,'4 550',Warszawa,50,2
Domiporta,'2 000',Warszawa,54,3
Domiporta,'2 000',Chodzie,13.70,1
Domiporta,'1 800',Kraków,135,4
Domiporta,'1 800',Bydgoszcz,90,3
Domiporta,'18 000',Białystok,75,2
Domiporta,'15 000',Kraków,82,3
Domiporta,'1 750',Toruń,54,2
Domiporta,'1 690',Warszawa,80,3
Domiporta,'15 000',Bydgoszcz,57,2
Domiporta,'2 500',Warszawa,96,3
Domiporta,'2 000',Bydgoszcz,105.15,7
Domiporta,'1 700',Warszawa,80,3
Domiporta,'5 000',Kraków,33.73,2
Domiporta,'3 800',Bydgoszcz,40,1
Domiporta,'2 800',Warszawa,47,3
Domiporta,'6 900',Warszawa,184,6
Domiporta,'1 500',Warszawa,271,5
Domiporta,'5 300',Kraków,121,3
Domiporta,'6 000',Warszawa,156,4
Domiporta,'2 800',Warszawa,57,2
Domiporta,'600',Warszawa,110,3
Domiporta,'10 000',Warszawa,40,2
Domiporta,'2 500',Warszawa,82,3
Domiporta,'2 300',Warszawa,73,3
Domiporta,'3 200',Warszawa,54,2
Domiporta,'2 000',Warszawa,48,2
Domiporta,'6 500',Warszawa,45,2
Domiporta,'1 800',Warszawa,60,2
Domiporta,'7 000',Warszawa,60,3
Domiporta,'7 000',Warszawa,89,2
Domiporta,'4 500',Warszawa,203,8
Domiporta,'2 450',Poznań,47,2
Domiporta,'1 600',Opole,80,3
Domiporta,'6 480',Olsztyn,90,1
Domiporta,'25 000',Pabianice,41,2
Domiporta,'17 000',Pabianice,41,2
Domiporta,'8 000',Warszawa,138,4
Domiporta,'10 000',Głogów,42,2
Domiporta,'3 200',Warszawa,144,5
Domiporta,'7 500',Warszawa,80,4
Domiporta,'2 500',Warszawa,125,4
Domiporta,'5 490',Warszawa,120,4
Domiporta,'4 000',Gdynia,40,2
Domiporta,'2 700',Bydgoszcz,38,2
Domiporta,'3 800',Bydgoszcz,25,1
Domiporta,'2 700',Częstochowa,86.41,3
Domiporta,'3 200',Warszawa,71,3
Domiporta,'3 500',Warszawa,120,3
Domiporta,'4 500',Świnoujście,31,1
Domiporta,'10 750',Warszawa,96,3
Domiporta,'1 800',Katowice,23,1
Domiporta,'4 000',Warszawa,70,3
Domiporta,'2 500',Rzeszów,52,3
Domiporta,'950',Lisi Ogo,98,2
Domiporta,'1 200',Dębica,68,4
Domiporta,'15 300',Katowice,44.16,2
Domiporta,'1 700',Warszawa,102,4
Domiporta,'8 500',Warszawa,65,4
Domiporta,'5 500',Warszawa,319.40,3
Domiporta,'8 500',Warszawa,266.35,5
Domiporta,'30 000',Białystok,72,3
Domiporta,'3 500',Warszawa,200,7
Domiporta,'1 700',Olsztyn,35,1
Domiporta,'1 100',Warszawa,90,4
Domiporta,'3 500',Kraków,116,5
Domiporta,'5 500',Gdynia,40,2
Domiporta,'14 000',Szczecin,47.78,2
Domiporta,'280',Świebodzic,33,1
Domiporta,'7 150',Warszawa,137,4
Domiporta,'1 300',Warszawa,80,4
Domiporta,'5 200',Warszawa,64,3
Domiporta,'2 500',Warszawa,60,2
Domiporta,'2 400',Włocławek,100,4
Domiporta,'2 500',Bydgoszcz,68,3
Domiporta,'1 700',Warszawa,65,3
Domiporta,'6 200',Raszy,40,2
Domiporta,'6 430',Warszawa,84,3
Domiporta,'30 941',Warszawa,100,4
Domiporta,'20 413',Brwinó,90,3
Domiporta,'2 300',Wrocław,48,2
Domiporta,'20 000',Wrocław,48,2
Domiporta,'2 000',Dąbrowa Górnicza,120,5
Domiporta,'6 550',Warszawa,203,7
Domiporta,'5 000',Malbork,36,1
Domiporta,'4 500',Chodzie,33.68,2
Domiporta,'2 100',Katowice,15.40,1
Domiporta,'1 350',Katowice,21.67,1
Domiporta,'10 000',Warszawa,88,3
Domiporta,'8 000',Gdańsk,136.66,3
Domiporta,'4 300',Warszawa,80.91,3
Domiporta,'2 500',Częstochowa,48,2
Domiporta,'3 000',Lublin,50.90,2
Domiporta,'2 700',Warszawa,53,2
Domiporta,'5 000',Bydgoszcz,29,1
Domiporta,'3 000',Warszawa,54,2
Domiporta,'7 900',Nowa Só,55,2
Domiporta,'7 000',Tułowice,25,3
Domiporta,'3 200',Warszawa,31,1
Domiporta,'5 500',Katowic,45.59,1
Domiporta,'4 500',Warszawa,187,4
Domiporta,'8 000',Częstochowa,77,3
Domiporta,'11 755',Warszawa,68,3
Domiporta,'1 200',Warszawa,80,3
Domiporta,'950',Warszawa,116,3
Domiporta,'137',Warszawa,80,3
Domiporta,'184',Warszawa,58.29,3
Domiporta,'4 500',Wrocław,230,5
Domiporta,'14 900',Częstochowa,44,2
Domiporta,'8 000',Bydgoszcz,60,2
Domiporta,'1 300',Bydgoszcz,60,2
Domiporta,'3 500',Warszawa,73.50,4
Domiporta,'4 400',Klewk,100,3
Domiporta,'1 100',Włocławek,29,1
Domiporta,'3 900',Rzeszów,46,2
Domiporta,'1 500',Bielsko-Biał,52,3
Domiporta,'600',Bielsko-Biał,37,2
Domiporta,'2 800',Bielsko-Biał,39,2
Domiporta,'342',Kraków,50,2
Domiporta,'15 000',Pyzdry,160,4
Domiporta,'3 500',Kraków,53,2
Domiporta,'4 100',Warszawa,82,3
Domiporta,'3 500',Warszawa,30,1
Domiporta,'5 000',Warszawa,50,2
Domiporta,'5 500',Warszawa,52,2
Domiporta,'9 000',Warszawa,130,4
Domiporta,'12 000',Warszawa,50,2
Domiporta,'1 200',Warszawa,54,2
Domiporta,'1 400',Warszawa,45,2
Domiporta,'1 500',Warszawa,101,3
Domiporta,'5 000',Warszawa,100,5
Domiporta,'3 000',Warszawa,42,2
Domiporta,'900',Warszawa,89,3
Domiporta,'2 000',Warszawa,42,2
Domiporta,'2 500',Warszawa,55,2
Domiporta,'1 900',Warszawa,130,4
Domiporta,'2 200',Warszawa,105,3
Domiporta,'4 500',Warszawa,64,3
Domiporta,'2 200',Warszawa,103,3
Domiporta,'2 200',Sopot,36,2
Domiporta,'3 550',Pabianice,41,2
Domiporta,'2 100',Pabianice,41,2
Domiporta,'3 400',Warszawa,148.65,3
Domiporta,'2 400',Warszawa,90,2
Domiporta,'9 500',Warszawa,200,5
Domiporta,'2 450',Warszawa,153,3
Domiporta,'3 400',Torreviej,60,3
Domiporta,'2 700',Grudziądz,88,2
Domiporta,'9 000',Grudziąd,33,2
Domiporta,'7 500',Warszawa,42,2
Domiporta,'2 400',Warszawa,77,3
Domiporta,'5 000',Poznań,210,5
Domiporta,'2 500',Zielona Góra,35,2
Domiporta,'2 750',Bydgoszcz,40,2
Domiporta,'11 000',Gdańsk,120,3
Domiporta,'3 999',Szczecin,64,2
Domiporta,'4 600',Katowice,38.30,1
Domiporta,'14 000',Szprotawa,90,2
Domiporta,'3 000',Warszawa,62,3
Domiporta,'900',Warszawa,181,5
Domiporta,'1 200',Warszawa,170,5
Domiporta,'25 000',Warszawa,200,7
Domiporta,'4 500',Grudziąd,32,2
Domiporta,'1 000',Warszawa,78,2
Domiporta,'16 000',Kielce,60,2
Domiporta,'300',Bytom,50,1
Domiporta,'1 450',Wąsos,120,3
