Source,Price,Location,Sqm,Rooms
Domiporta,'801 496',Warszawa,62,2
Domiporta,'700 274',Kraków,31.50,2
Domiporta,'559 000',Kraków,36.52,2
Domiporta,'718 444',Góra Kalwaria,58.80,3
Domiporta,'530 000',Sosnowiec,41.96,3
Domiporta,'336 567',Lublin,36.62,1
Domiporta,'290 601',Warszawa,46.86,2
Domiporta,'890 000',Lublin,46.94,3
Domiporta,'798 000',Warszawa,64.55,3
Domiporta,'685 000',Wrocław,68,2
Domiporta,'390 000',Kępno,77.40,4
Domiporta,'540 000',Kępno,62,3
Domiporta,'245 000',Bydgoszcz,51.71,3
Domiporta,'210 000',Bydgoszcz,66.73,2
Domiporta,'2 597 700',Częstochowa,49,3
Domiporta,'566 960',Częstochowa,68,3
Domiporta,'459 000',Bydgoszcz,63.97,4
Domiporta,'650 000',Katowice,57.33,3
Domiporta,'619 000',Bydgoszcz,74.48,4
Domiporta,'414 000',Wrocław,70,3
Domiporta,'350 000',Wrocław,34.50,1
Domiporta,'324 500',Wrocław,33.12,1
Domiporta,'399 000',Opole,129.62,5
Domiporta,'5 400 000',Toruń,66.66,4
Domiporta,'574 000',Toruń,53.56,2
Domiporta,'776 000',Dąbrowa Górnicza,35.30,2
Domiporta,'539 000',Wrocław,36.58,1
Domiporta,'449 000',Bydgoszcz,60.85,3
Domiporta,'380 000',Bydgoszcz,64.63,3
Domiporta,'335 000',Bydgoszcz,78.75,4
Domiporta,'274 650',Warszawa,58,2
Domiporta,'431 112',Wschowa,66,3
Domiporta,'347 356',Warszawa,61.44,4
Domiporta,'613 225',Warszawa,63.43,4
Domiporta,'670 000',Sianów,64.15,4
Domiporta,'456 660',Lublin,45.91,3
Domiporta,'399 000',Turk,64.16,3
Domiporta,'367 141',Gdańsk,88.67,3
Domiporta,'467 110',Poznań,47.50,2
Domiporta,'248 000',Warszawa,27.70,1
Domiporta,'280 000',Kraków,26.69,1
Domiporta,'473 378',Kraków,71.25,3
Domiporta,'510 237',Kraków,53.66,3
Domiporta,'521 360',Łódź,57,3
Domiporta,'1 110 000',Lublin,29.60,1
Domiporta,'334 250',Wrocław,70,2
Domiporta,'311 328',Kraków,53.90,2
Domiporta,'749 000',Wrocław,72,3
Domiporta,'513 282',Wrocław,72,3
Domiporta,'436 514',Warszawa,35.22,1
Domiporta,'194 000',Łódź,54,3
Domiporta,'280 636',Kraków,92.74,4
Domiporta,'620 750',Warszawa,120,4
Domiporta,'684 894',Warszawa,83.31,4
Domiporta,'567 000',Kraków,25.52,1
Domiporta,'1 370 000',Kraków,37.22,2
Domiporta,'198 000',Wrocław,81.25,4
Domiporta,'592 896',Mierzyn,74.49,4
Domiporta,'668 187',Łódź,54,3
Domiporta,'349 000',Łódź,56,2
Domiporta,'309 000',Warszawa,104.40,4
Domiporta,'395 000',Warszawa,69,3
Domiporta,'697 500',Warszawa,145,3
Domiporta,'593 750',Warszawa,46,2
Domiporta,'535 000',Wrocław,65.55,3
Domiporta,'453 730',Wrocław,33.85,2
Domiporta,'926 250',Wrocław,52.57,2
Domiporta,'12 280',Wrocław,48.35,3
Domiporta,'335 000',Wrocław,68,2
Domiporta,'308 000',Wrocław,33.64,2
Domiporta,'700 000',Wrocław,111,4
Domiporta,'699 000',Pakość,97,4
Domiporta,'648 000',Wrocław,45.60,2
Domiporta,'648 000',Wrocław,42.77,2
Domiporta,'729 464',Wieliczka,47.41,3
Domiporta,'370 000',Kraków,137,5
Domiporta,'760 468',Wrocław,52.53,3
Domiporta,'2 820 000',Wrocław,69.85,4
Domiporta,'812 273',Wrocław,48.84,3
Domiporta,'612 480',Wrocław,32.24,2
Domiporta,'569 466',Wrocław,30.65,1
Domiporta,'756 563',Wrocław,38.20,2
Domiporta,'799 000',Wrocław,67.30,4
Domiporta,'345 000',Wrocław,37.30,1
Domiporta,'449 000',Warszawa,60,2
Domiporta,'1 100 000',Warszawa,47.22,2
Domiporta,'799 000',Świdnica,85,3
Domiporta,'1 990 000',Świdnic,142,4
Domiporta,'910 000',Krakó,44,3
Domiporta,'629 000',Pobierowo,48.25,2
Domiporta,'390 000',Warszawa,98,3
Domiporta,'736 000',Kraków,92.86,4
Domiporta,'620 000',Koni,57.82,2
Domiporta,'684 990',Warszawa,96,3
Domiporta,'499 000',Warszawa,151,5
Domiporta,'649 900',Warszawa,56.80,2
Domiporta,'325 000',Warszawa,111.35,3
Domiporta,'419 064',Warszawa,135.10,6
Domiporta,'508 963',Warszawa,85.30,3
Domiporta,'611 000',Warszawa,27.33,1
Domiporta,'1 876 900',Warszawa,37,2
Domiporta,'495 883',Warszawa,38.50,1
Domiporta,'660 083',Katowice,56,2
Domiporta,'454 212',Poznań,64,2
Domiporta,'351 416',Poznań,174.08,6
Domiporta,'354 774',Kraków,55.50,3
Domiporta,'526 205',Wieliczka,61.10,2
Domiporta,'911 200',Kołobrzeg,80.71,4
Domiporta,'453 882',Kraków,56.71,3
Domiporta,'839 900',Kraków,63.55,3
Domiporta,'670 000',Kraków,92.74,4
Domiporta,'449 000',Kraków,63.55,3
Domiporta,'915 000',Kraków,52.25,3
Domiporta,'479 000',Kraków,57.39,3
Domiporta,'760 000',Kraków,61.63,3
Domiporta,'1 799 000',Kraków,31.58,1
Domiporta,'1 590 000',Poznań,94.90,4
Domiporta,'299 000',Poznań,73.60,4
Domiporta,'2 880 000',Wrocław,28,1
Domiporta,'2 150 000',Wrocław,77,4
Domiporta,'1 249 000',Wrocław,45,2
Domiporta,'2 115 650',Wrocław,44,2
Domiporta,'1 350 000',Józefosław,63.72,3
Domiporta,'1 535 400',Warszawa,140,4
Domiporta,'639 000',Rumia,56.54,3
Domiporta,'496 000',Lublin,57.40,4
Domiporta,'510 000',Lublin,29.50,1
Domiporta,'314 998',Zbrodzic,57.95,3
Domiporta,'379 000',Wrocław,74,3
Domiporta,'522 240',Warszawa,111.35,3
Domiporta,'549 000',Zielonki,54,2
Domiporta,'499 000',Kraków,70.50,4
Domiporta,'981 373',Kraków,113.50,4
Domiporta,'666 343',Gdańsk,47.10,2
Domiporta,'737 180',Warszawa,39.18,2
Domiporta,'788 290',Warszawa,33.40,1
Domiporta,'737 180',Warszawa,71,3
Domiporta,'11 600',Kraków,52.31,3
Domiporta,'666 872',Kraków,42.22,2
Domiporta,'729 426',Kraków,74.45,3
Domiporta,'410 540',Kraków,65.61,3
Domiporta,'849 000',Kraków,82.39,4
Domiporta,'549 000',Koni,47.50,2
Domiporta,'275 500',Wrocław,95,4
Domiporta,'768 000',Wrocław,102.10,3
Domiporta,'850 000',Wrocław,65.50,4
Domiporta,'512 000',Wrocław,59.52,3
Domiporta,'559 992',Sochaczew,75.39,4
Domiporta,'1 890 000',Sochaczew,58.36,3
Domiporta,'446 666',Sochacze,63.58,3
Domiporta,'409 000',Kraków,88.23,3
Domiporta,'269 900',Warszawa,165,7
Domiporta,'335 000',Pruszków,52.94,3
Domiporta,'640 000',Kraków,51,2
Domiporta,'2 115 650',Kraków,37.23,2
Domiporta,'578 000',Kraków,61.14,3
Domiporta,'670 000',Sochaczew,45.05,2
Domiporta,'1 750 000',Warszawa,85.36,3
Domiporta,'399 000',Warszawa,49.56,2
Domiporta,'510 000',Warszawa,56.34,3
Domiporta,'445 000',Łód,98,6
Domiporta,'910 000',Poznań,44.70,2
Domiporta,'575 410',Piotrków Trybunalsk,78,2
Domiporta,'12 550',Nowy Sącz,60,3
Domiporta,'729 610',Legnic,99.03,2
Domiporta,'792 402',Kraków,127.99,3
Domiporta,'1 071 070',Kraków,36.82,1
Domiporta,'330 000',Głogów,111,3
Domiporta,'559 000',Lublin,64.34,3
Domiporta,'2 300 000',Warszawa,43,2
Domiporta,'519 000',Chełm,59.43,3
Domiporta,'999 000',Chełm,59,3
Domiporta,'527 730',Chełm,75,3
Domiporta,'426 028',Poznań,96.45,6
Domiporta,'464 134',Wrocław,66.19,3
Domiporta,'970 530',Warszawa,110,3
Domiporta,'1 650 000',Warszawa,130,4
Domiporta,'502 930',Warszawa,49,3
Domiporta,'515 100',Wrocław,29.50,1
Domiporta,'565 896',Wrocław,35.82,2
Domiporta,'910 986',Wrocław,55.53,3
Domiporta,'355 895',Warszawa,52.43,3
Domiporta,'2 000 000',Włodawa,48.30,2
Domiporta,'435 000',Cedry Wielkie,42.10,2
Domiporta,'500 000',Gdańsk,76.89,3
Domiporta,'419 000',Kraków,121.35,5
Domiporta,'529 000',Kraków,53.12,3
Domiporta,'285 000',Kraków,53.40,3
Domiporta,'370 000',Warszawa,27.91,1
Domiporta,'400 000',Zakopan,47.50,3
Domiporta,'1 214 625',Kraków,94,4
Domiporta,'1 399 160',Kraków,36.15,2
Domiporta,'555 000',Golenió,78.78,4
Domiporta,'779 000',Kraków,50.77,3
Domiporta,'480 000',Warszawa,50,3
Domiporta,'320 000',Wrocław,60,3
Domiporta,'299 000',Wrocław,31.50,1
Domiporta,'410 000',Wrocław,66.07,2
Domiporta,'799 000',Wrocław,37.27,2
Domiporta,'899 000',Poznań,45.30,2
Domiporta,'2 000 000',Legnica,49,1
Domiporta,'1 100 000',Warszawa,144,5
Domiporta,'540 000',Warszawa,149.20,5
Domiporta,'429 000',Warszawa,281.30,7
Domiporta,'449 000',Kołobrzeg,61.11,3
Domiporta,'549 000',Warszawa,98.99,3
Domiporta,'685 260',Warszawa,55.42,2
Domiporta,'219 000',Łomiank,68.63,3
Domiporta,'229 000',Łomianki,145,4
Domiporta,'690 549',Łomiank,68.63,3
Domiporta,'1 638 225',Wrocław,60.67,3
Domiporta,'795 000',Gdańsk,59.54,3
Domiporta,'501 960',Warszawa,149,5
Domiporta,'507 900',Warszawa,72,3
Domiporta,'690 000',Warszawa,262,5
Domiporta,'1 190 000',Kraków,77,2
Domiporta,'490 000',Wrocław,41.56,2
Domiporta,'630 000',Poznań,69,4
Domiporta,'558 470',Łódź,45.70,1
Domiporta,'620 000',Kołobrzeg,25.25,1
Domiporta,'540 000',Świnoujście,36.70,2
Domiporta,'415 000',Świnoujście,24.20,1
Domiporta,'949 000',Kraków,47.90,2
Domiporta,'458 421',Warszawa,80,3
Domiporta,'500 000',Warszawa,65,2
Domiporta,'265 000',Warszawa,319,4
Domiporta,'1 800 000',Warszawa,141,4
Domiporta,'1 800 000',Radom,60,3
Domiporta,'2 820 000',Kielce,92.36,4
Domiporta,'672 210',Kielce,87.55,2
Domiporta,'1 386 000',Warszawa,81.05,3
Domiporta,'730 000',Warszawa,77.77,3
Domiporta,'583 000',Warszawa,84.66,4
Domiporta,'1 390 000',Kraków,52.36,3
Domiporta,'560 000',Dębica,58.61,2
Domiporta,'670 000',Borne Sulinowo,77.30,4
Domiporta,'769 666',Borne Sulinowo,445.27,14
Domiporta,'4 300 000',Szczecinek,68.80,4
Domiporta,'590 000',Szczecinek,78.89,3
Domiporta,'6 485 000',Szczecinek,114.06,4
Domiporta,'1 290 000',Szczecinek,56.21,3
Domiporta,'386 508',Szczecinek,50.20,2
Domiporta,'696 000',Kraków,60.67,2
Domiporta,'439 000',Kraków,65.64,3
Domiporta,'499 890',Kraków,71.53,4
Domiporta,'1 044 930',Kraków,53.29,3
Domiporta,'688 980',Kraków,57.29,3
Domiporta,'490 000',Kraków,73.85,3
Domiporta,'1 680 000',Gdańsk,42.41,2
Domiporta,'2 000 050',Warszawa,120,4
Domiporta,'7 600 000',Warszawa,46,3
Domiporta,'2 460 000',Warszawa,82,3
Domiporta,'350 000',Warszawa,115,4
Domiporta,'794 296',Warszawa,50,2
Domiporta,'726 665',Warszawa,118.50,3
Domiporta,'798 343',Legnica,32,1
Domiporta,'731 038',Kraków,58.14,3
Domiporta,'814 091',Kraków,29.82,2
Domiporta,'575 960',Kraków,45.79,2
Domiporta,'390 000',Kraków,52.87,2
Domiporta,'295 000',Gdańsk,46,2
Domiporta,'1 950 000',Wrocław,24.91,1
Domiporta,'320 000',Wrocław,37.34,1
Domiporta,'275 000',Luboń,51,2
Domiporta,'549 000',Warszawa,61.26,3
Domiporta,'285 000',Kraków,42.22,2
Domiporta,'239 000',Kraków,31.22,1
Domiporta,'729 900',Lubin,107.53,4
Domiporta,'682 656',Lubin,112.28,4
Domiporta,'750 993',Chocianów,29,1
Domiporta,'546 223',Chocianów,32.33,1
Domiporta,'658 835',Chocianów,58.84,2
Domiporta,'929 000',Trope,260,8
Domiporta,'470 054',Kraków,38.02,2
Domiporta,'1 450 000',Kraków,58.53,3
Domiporta,'698 000',Kraków,71.81,3
Domiporta,'1 250 000',Kraków,69.04,3
Domiporta,'1 490 000',Skarżysko-Kamienna,94,3
Domiporta,'744 000',Skarżysko-Kamienna,54,2
Domiporta,'2 550 000',Warszawa,62.39,3
Domiporta,'165 000',Radom,84.99,4
Domiporta,'581 400',Trzęsac,62.94,3
Domiporta,'269 000',Gdańsk,98.98,4
Domiporta,'1 831 600',Kraków,66.52,3
Domiporta,'3 754 733',Kraków,66.08,3
Domiporta,'760 000',Kraków,41.21,2
Domiporta,'258 397',Warszawa,140,4
Domiporta,'427 352',Warszawa,67.30,3
Domiporta,'399 800',Trope,70,2
Domiporta,'769 000',Trope,34.50,2
Domiporta,'12 400',Kraków,46.39,3
Domiporta,'421 470',Słoneczny brze,30,1
Domiporta,'494 638',Ravd,78,3
Domiporta,'516 488',Lozenet,85.65,3
Domiporta,'99 000',Warszawa,56.50,3
Domiporta,'115 000',Żyrardów,64,3
Domiporta,'199 000',Warszawa,45,1
Domiporta,'4 905 000',Kraków,32.73,1
Domiporta,'12 280',Kraków,32.60,1
Domiporta,'749 000',Kraków,34.85,1
Domiporta,'645 572',Warszawa,43,2
Domiporta,'897 520',Warszawa,52.50,2
Domiporta,'200 000',Warszawa,55,3
Domiporta,'140 000',Warszawa,68,2
Domiporta,'610 000',Warszawa,50,2
Domiporta,'594 900',Kraków,43.14,2
Domiporta,'818 220',Kraków,37.22,2
Domiporta,'1 520 000',Kraków,43.78,2
Domiporta,'798 142',Kraków,31.80,2
Domiporta,'859 040',Warszawa,61.50,3
Domiporta,'515 125',Warszawa,44,2
Domiporta,'1 919 000',Warszawa,27,1
Domiporta,'1 010 000',Warszawa,29,1
Domiporta,'653 400',Warszawa,25.28,1
Domiporta,'477 001',Warszawa,26.30,1
Domiporta,'318 500',Warszawa,68,3
Domiporta,'103 500',Warszawa,25.28,1
Domiporta,'297 900',Warszawa,26.30,1
Domiporta,'850 500',Warszawa,38.19,1
Domiporta,'530 000',Warszawa,47.20,2
Domiporta,'360 000',Warszawa,71,3
Domiporta,'999 000',Wrocław,51.60,2
Domiporta,'444 960',Wrocław,36.15,2
Domiporta,'454 140',Wrocław,42.77,2
Domiporta,'470 448',Wrocław,37.80,2
Domiporta,'599 000',Wrocław,137.47,4
Domiporta,'689 000',Wrocław,58.58,3
Domiporta,'658 700',Wrocław,62.34,3
Domiporta,'860 000',Wrocław,41.33,2
Domiporta,'870 000',Wrocław,25.50,1
Domiporta,'489 639',Wrocław,63.13,3
Domiporta,'569 466',Wrocław,33.30,2
Domiporta,'538 494',Wrocław,33.19,2
Domiporta,'389 000',Wrocław,66.90,3
Domiporta,'590 000',Wrocław,60,3
Domiporta,'440 000',Wrocław,38.20,2
Domiporta,'420 000',Wrocław,100.85,4
Domiporta,'410 000',Wrocław,87.33,4
Domiporta,'455 000',Wrocław,64,4
Domiporta,'460 000',Wrocław,47.50,2
Domiporta,'850 000',Wrocław,27,1
Domiporta,'455 000',Wrocław,47.89,2
Domiporta,'460 000',Wrocław,117.85,3
Domiporta,'529 000',Wrocław,109.47,5
Domiporta,'569 000',Wrocław,49.14,2
Domiporta,'639 800',Wrocław,66.51,3
Domiporta,'593 400',Wrocław,231,6
Domiporta,'433 700',Warszawa,36.79,2
Domiporta,'513 240',Warszawa,83.19,4
Domiporta,'621 300',Kraków,71.81,3
Domiporta,'1 539 664',Wrocław,51.84,2
Domiporta,'691 244',Pomori,47,1
Domiporta,'716 910',Kraków,67,4
Domiporta,'424 116',Kraków,39.33,2
Domiporta,'357 000',Piaseczno,64.50,3
Domiporta,'776 499',Warszawa,64,3
Domiporta,'530 000',Szczecin,65,3
Domiporta,'530 000',Warszawa,143,4
Domiporta,'830 000',Warszawa,112.91,5
Domiporta,'751 000',Warszawa,72.33,3
Domiporta,'526 000',Warszawa,44.47,2
Domiporta,'1 139 000',Kraków,82,3
Domiporta,'1 149 000',Kraków,85,4
Domiporta,'646 000',Kraków,66,3
Domiporta,'441 554',Tychy,65.23,3
Domiporta,'313 000',Burga,98,3
Domiporta,'416 251',Święty Wła,108,3
Domiporta,'2 227 365',Wrocław,120,4
Domiporta,'1 600 000',Burga,74,2
Domiporta,'441 769',Gdańsk,115,6
Domiporta,'518 113',Chernomoret,46,1
Domiporta,'2 310 000',Kraków,40.87,2
Domiporta,'648 000',Warszawa,323,8
Domiporta,'1 473 000',Wrocław,95.04,5
Domiporta,'645 572',Wrocław,75.66,3
Domiporta,'469 000',Wrocław,124.80,5
Domiporta,'144 000',Zakopane,39.50,2
Domiporta,'899 900',Warszawa,52.50,2
Domiporta,'402 149',Lublin,117.05,4
Domiporta,'550 000',Warszawa,48,2
Domiporta,'704 000',Warszawa,126.60,5
Domiporta,'3 200',Wrocław,46.90,2
Domiporta,'1 650 000',Wrocław,74.20,3
Domiporta,'2 469 000',Wrocław,66.62,3
Domiporta,'1 263 600',Wrocław,89.12,4
Domiporta,'777 000',Wrocław,46.26,2
Domiporta,'1 299 000',Wrocław,88,4
Domiporta,'895 000',Zakopane,62.50,2
Domiporta,'849 000',Wrocław,74.20,3
Domiporta,'399 000',Wrocław,47.38,2
Domiporta,'783 599',Wrocław,67.20,4
Domiporta,'405 000',Wrocław,43.80,2
Domiporta,'850 000',Wrocław,98.65,5
Domiporta,'628 457',Bolesławiec,47.80,3
Domiporta,'650 000',Wrocław,69.30,3
Domiporta,'272 259',Kraków,93.31,5
Domiporta,'490 440',Wasilków,82.44,4
Domiporta,'2 899 000',Białystok,53.96,3
Domiporta,'749 000',Klepacze,110,3
Domiporta,'985 000',Białystok,93,4
Domiporta,'1 432 000',Lublin,97.50,5
Domiporta,'987 500',Wasilków,82.44,4
Domiporta,'580 000',Białystok,135.32,6
Domiporta,'1 899 000',Białystok,98.22,4
Domiporta,'799 000',Białystok,97.86,4
Domiporta,'1 645 800',Kraków,40.87,2
Domiporta,'498 313',Kraków,38.09,2
Domiporta,'995 000',Torreviej,137,3
Domiporta,'499 000',Ravd,49.69,2
Domiporta,'1 165 000',Pomori,59,1
Domiporta,'643 014',Wrocław,38.30,2
Domiporta,'615 000',Warszawa,150,4
Domiporta,'1 187 500',Warszawa,28,1
Domiporta,'995 000',Bochnia,80.86,5
Domiporta,'421 208',Pruszkó,126,5
Domiporta,'971 000',Trzęsac,44.22,2
Domiporta,'784 020',Trzęsac,62.94,3
Domiporta,'700 000',Szczecin,105,4
Domiporta,'280 000',Alicante,76,2
Domiporta,'549 000',Torrevieja,90,3
Domiporta,'652 237',Przemków,61.50,3
Domiporta,'585 324',Poznań,49.70,2
Domiporta,'685 292',Poznań,42.79,2
Domiporta,'554 800',Chwałowice,61.92,4
Domiporta,'697 500',Trzebnice,27.20,1
Domiporta,'720 000',Warszawa,63,4
Domiporta,'585 324',Wrocław,78.28,3
Domiporta,'1 041 964',Bydgoszcz,29,1
Domiporta,'756 294',Torrevieja,77,3
Domiporta,'753 522',Warszawa,183,4
Domiporta,'470 005',Wrocław,18.94,1
Domiporta,'476 125',Wrocław,149,4
Domiporta,'742 050',Wrocław,45.81,2
Domiporta,'157 500',Wrocław,51.40,2
Domiporta,'171 000',Wrocław,45.71,2
Domiporta,'500 000',Wrocław,48.94,2
Domiporta,'3 500 000',Wrocław,63,3
Domiporta,'644 000',Wrocław,52.54,3
Domiporta,'449 000',Wrocław,51,2
Domiporta,'879 000',Wrocław,70.30,4
Domiporta,'557 172',Wrocław,62.24,3
Domiporta,'730 104',Wrocław,37.38,2
Domiporta,'670 000',Wieliczka,84.54,4
Domiporta,'585 963',Wrocław,77.18,4
Domiporta,'715 500',Kraków,40.87,2
Domiporta,'129 000',Kraków,71.80,5
Domiporta,'399 000',Finestra,78,3
Domiporta,'450 000',Szczecin,40.22,2
Domiporta,'380 000',Szczecin,41.28,2
Domiporta,'90 000',Warszawa,52.60,2
Domiporta,'760 000',Warszawa,54.80,2
Domiporta,'780 000',Warszawa,60.44,3
Domiporta,'239 000',Warszawa,129.76,4
Domiporta,'666 000',Łódź,33.50,1
Domiporta,'2 190 000',Łódź,20.50,1
Domiporta,'350 000',Kraków,46.37,2
Domiporta,'1 399 000',Wrocław,46.89,2
Domiporta,'1 019 000',Wrocław,92.39,4
Domiporta,'575 680',Wrocław,64.30,1
Domiporta,'458 200',Wrocław,68.89,3
Domiporta,'478 300',Wrocław,32.03,2
Domiporta,'799 000',Wrocław,44,3
Domiporta,'513 263',Wrocław,53.39,2
Domiporta,'503 115',Wrocław,33.43,2
Domiporta,'723 605',Wrocław,72.80,4
Domiporta,'649 000',Wrocław,115.63,4
Domiporta,'509 000',Wrocław,60.30,4
Domiporta,'676 320',Wrocław,50.40,3
Domiporta,'804 370',Wrocław,72.30,3
Domiporta,'490 440',Wrocław,60.17,3
Domiporta,'1 090 000',Wrocław,36.50,2
Domiporta,'715 500',Wrocław,39.97,2
Domiporta,'480 200',Wrocław,31.56,2
Domiporta,'543 000',Wrocław,40.23,2
Domiporta,'430 000',Wrocław,39.92,2
Domiporta,'764 000',Kraków,40.80,2
Domiporta,'1 118 140',Bochnia,79.11,5
Domiporta,'1 959 000',Costa Blanca,127,2
Domiporta,'210 000',Wrocław,91.38,7
Domiporta,'188 000',Alicante,65,1
Domiporta,'645 000',Costa Blanca,92,3
Domiporta,'497 034',Warszawa,85,3
Domiporta,'1 049 228',Sztutowo,38.55,2
Domiporta,'757 133',Katowice,130,9
Domiporta,'802 000',Bogatyni,63,3
Domiporta,'367 000',Kraków,93,4
Domiporta,'445 410',Lesko,108,5
Domiporta,'687 000',Kraków,39.33,2
Domiporta,'366 884',Kraków,28.37,2
Domiporta,'580 015',Kraków,42.33,1
Domiporta,'1 387 560',Kraków,40.74,2
Domiporta,'555 142',Kraków,52.94,3
Domiporta,'615 000',Kraków,53.79,3
Domiporta,'939 875',Wieliczka,84.54,4
Domiporta,'534 911',Zagórz,69.43,2
Domiporta,'401 500',Kraków,50.63,3
Domiporta,'499 770',Kraków,35,2
Domiporta,'366 885',Krakow,146,5
Domiporta,'412 340',Kraków,53.46,3
Domiporta,'377 485',Gdańsk,60.76,4
Domiporta,'469 200',Gdańsk,59.97,3
Domiporta,'469 000',Święty Wła,65.55,2
Domiporta,'731 139',Costa degli Dei,100,4
Domiporta,'915 000',Pomori,166.50,4
Domiporta,'433 928',Sozopo,51.68,2
Domiporta,'697 124',Sozopo,34.37,1
Domiporta,'1 445 000',Ravd,75.62,3
Domiporta,'450 000',Warszawa,114,5
Domiporta,'898 000',Poznań,43.20,2
Domiporta,'200 000',Szczecin,85.05,4
Domiporta,'990 000',Kraków,33.46,1
Domiporta,'495 000',Warszawa,67,3
Domiporta,'410 015',Spał,92.50,3
Domiporta,'259 000',Costa degli Dei,164,10
Domiporta,'1 481 550',Warszawa,90,3
Domiporta,'416 567',Kraków,54.19,3
Domiporta,'492 342',Kraków,52.71,3
Domiporta,'623 964',Warszawa,88.50,3
Domiporta,'676 320',Mierzy,59.94,3
Domiporta,'140 000',Szczecin,63.51,2
Domiporta,'474 656',Poznań,37,2
Domiporta,'387 000',Ravd,54.47,2
Domiporta,'1 750 000',Słoneczny brze,55,2
Domiporta,'497 178',Warszawa,54.55,3
Domiporta,'536 000',Warszawa,57,3
Domiporta,'465 000',Pruszków,57.50,3
Domiporta,'263 250',Kraków,35.81,2
Domiporta,'1 057 500',Konstancin-Jeziorna,119.64,4
Domiporta,'801 000',Warszawa,56.06,1
Domiporta,'224 550',Świdnic,104,3
Domiporta,'139 050',Kraków,25.89,1
Domiporta,'211 500',Poznań,88.40,3
Domiporta,'1 900 000',Kraków,53.75,3
Domiporta,'395 000',Kraków,53.27,2
Domiporta,'647 000',Tomaszów Mazowieck,76.61,4
Domiporta,'434 980',Zgorzelec,102,3
Domiporta,'670 000',Konstancin-Jeziorna,123.01,4
Domiporta,'462 500',Warszawa,228,6
Domiporta,'2 128 500',Kraków,53.72,2
Domiporta,'1 300 000',Kraków,52.79,3
Domiporta,'503 967',Kraków,28.51,2
Domiporta,'494 156',Szczecin,82.40,4
Domiporta,'1 100 000',Warszawa,27,1
Domiporta,'539 460',Kraków,81.20,4
Domiporta,'615 000',Warszawa,57,3
Domiporta,'235 000',Warszawa,106,5
Domiporta,'211 500',Dąbrow,69.90,3
Domiporta,'168 750',Dąbrow,73.32,4
Domiporta,'544 343',Ząbki,68.20,3
Domiporta,'532 790',Zabrz,44.07,1
Domiporta,'399 000',Wieliczka,64.65,3
Domiporta,'537 150',Warszawa,72,3
Domiporta,'1 016 940',Kraków,152,4
Domiporta,'755 000',Lublin,94,4
Domiporta,'650 000',Warszawa,65,3
Domiporta,'1 035 600',Warszawa,130,4
Domiporta,'870 000',Warszawa,94,3
Domiporta,'499 875',Warszawa,66,2
Domiporta,'511 392',Warszawa,47,2
Domiporta,'399 000',Warszawa,69.01,3
Domiporta,'990 000',Warszawa,29.95,1
Domiporta,'1 045 585',Warszawa,150,5
Domiporta,'3 000 000',Warszawa,115,3
Domiporta,'510 340',Warszawa,42,2
Domiporta,'490 947',Warszawa,116.40,4
Domiporta,'249 000',Warszawa,61,2
Domiporta,'420 000',Warszawa,86.60,3
Domiporta,'529 000',Warszawa,47.23,2
Domiporta,'1 187 000',Warszawa,70,3
Domiporta,'1 150 000',Warszawa,262,5
Domiporta,'1 795 000',Warszawa,78.11,3
Domiporta,'363 480',Warszawa,143,5
Domiporta,'381 264',Warszawa,107,4
Domiporta,'767 000',Warszawa,85,3
Domiporta,'47 775',Warszawa,38,2
Domiporta,'202 836',Warszawa,38.03,1
Domiporta,'645 000',Warszawa,49,2
Domiporta,'3 150 000',Warszawa,64,3
Domiporta,'780 000',Warszawa,56,4
Domiporta,'980 000',Warszawa,205,5
Domiporta,'2 500 000',Warszawa,50,2
Domiporta,'1 410 000',Warszawa,38,2
Domiporta,'870 000',Warszawa,159.75,5
Domiporta,'817 000',Krakó,38,4
Domiporta,'1 700 000',Zgorzele,101.50,5
Domiporta,'990 000',Kutno,123,5
Domiporta,'3 500 000',Wałc,108.60,3
Domiporta,'1 288 000',Wałcz,126.32,4
Domiporta,'912 000',Wałcz,126.50,5
Domiporta,'1 650 000',Warszawa,67,3
Domiporta,'720 000',Warszawa,46,2
Domiporta,'1 000 000',Jastrzębie-Zdrój,49,2
Domiporta,'865 000',Jastrzębie-Zdrój,70,4
Domiporta,'565 000',Kędzierzyn-Koźle,105,4
Domiporta,'5 625 000',Zdzieszowice,265,3
Domiporta,'630 000',Kędzierzyn-Koźle,242,6
Domiporta,'2 490 000',Kórnik,90,5
Domiporta,'1 400 000',Kórnik,90,5
Domiporta,'2 400 000',Pobierow,42.90,2
Domiporta,'779 000',Zawiercie,217.17,9
Domiporta,'1 000 000',Wrocław,56,2
Domiporta,'770 000',Bydgoszcz,74.62,4
Domiporta,'595 000',Bydgoszcz,48.80,3
Domiporta,'563 000',Bydgoszcz,33.60,2
Domiporta,'4 000 000',Bydgoszcz,65.47,3
Domiporta,'1 265 000',Bydgoszcz,74.51,4
Domiporta,'580 000',Bydgoszcz,75.66,3
Domiporta,'2 508 075',Bydgoszcz,82.25,4
Domiporta,'390 000',Bydgoszcz,36.54,1
Domiporta,'745 000',Gliwice,59.60,3
Domiporta,'229 000',Jelenia Gór,100,4
Domiporta,'429 000',Wrocław,28,1
Domiporta,'299 000',Poznań,134,7
Domiporta,'260 000',Katowice,129,3
